中文名,字段名,数据类型,数据类型,字段名,单位
DDATETIME,D_DDATETIME,DATE,,,
观测方式,V01045,,,
所属县区,V_COUNTY,,,
所属镇街,V_TOWN,,,
所属省份,V_PRCODE,,,
所属地市,V_CITY,,,
站址,V_ADDRESS,,,
省级上传更正报标识,V_SBBB,,,
台站级数据质量控制码,V_TQC,,,
省级数据质量控制码,V_SQC,,,
国家级数据质量控制码,V_GQC,,,
镇代表站标志,V_REPRESENT_FLAG,,,
1分钟平均紫外线,V15461_701_001,,,
日瞬时极大风速出现时间（时分）,V11212_252_052,,,
所属村,V_VILLAGE,,,
站名（中文）,VF01015_CN,,,
站名（中文）,VF01015_CN_1,,,
Micaps使用的区站号（数字）,V01300_1,,,
测站类型,V02001,,,
数据类型,DTYPE,,,
风向质控码,Q11201,,,
风速质控码,Q11202,,,
湿度质控码,Q13003,,,
雨量质控码,Q13011,,,
气压质控码,Q10004,,,
温度质控码,Q12001,,,
蒸发,V13032,,,
标识数据通信质量,V_PROD_QU,,,
日瞬时极大风速,V11212_252,,,
日十分钟最大风速,V11042_202,,,
日十分钟最大风速时的风向,V11292_205
日瞬时极大风速时的风向,V11211_252,,,
日最低气温(过去24小时最低气温),V12012_205,,,
气压表海拔高度,V08001,,,
1小时降水量,V13025,,,
自动站站号,V01301,VARCHAR2(8),Char(5),IIIII,
收到时间,D_RYMDHM,DATE,Char(12),C_RYMDHM,
入库时间,D_IYMDHM,DATE,Char(12),C_IYMDHM,
资料观测年,V04001,NUMBER(4),Char(4),C_OYYYY,
资料年,C_TYYYY,,,
资料观测月,V04002,NUMBER(2),Char(2),C_OMM,
资料月,C_TMM,,,
资料观测日,V04003,NUMBER(2),Char2),C_ODD,
资料观测时,V04004,NUMBER(2),NUMBER (4),V_OHM,
资料观测分,V04005,NUMBER(2),,,
资料日,C_TDD,,,
资料年月日,C_TYMD,,,
资料观测时次,C_CC,,,
区站号（数字）,RCODE,,,
区站号（数字）,V01300,,,
区站号,IIIII,,,
1小时降水量可信度,F13025,,,
24小时降水量可信度,F13023,,,
3小时降水量可信度,F13020,,,
6小时降水量可信度,F13021,,,
站网级别,V02301,,,
纬度,V05001,"NUMBER(10, 3)","NUMBER(10,4)",V05001,度
经度,V06001,"NUMBER(10, 3)","NUMBER(10,4)",V06001,度
站点高度,V07001,"NUMBER(8,1)","NUMBER(10,4)",V07001,m
报告订正标志,V_BBB,CHAR(3),CHAR(3),C_BBB,
本站气压,V10004,"NUMBER(8,1)","NUMBER(10,4)",V10004,hpa
海平面气压,V10051,"NUMBER(8,1)","NUMBER(10,4)",V10051,hpa
3小时变压,V10061,"NUMBER(10,4)","NUMBER(10,4)",V10061,hpa
24小时变压,V10062,"NUMBER(10,4)","NUMBER(10,4)",V10062,hpa
最高本站气压,V10301,"NUMBER(8,1)","UMBER(10,4)",V10510,hpa
最高本站气压出现时间,V10301_052,NUMBER(6),"NUMBER(10,4)",V10610,时分
最低本站气压,V10302,"NUMBER(8,1)","NUMBER(10,4)",V10511,hpa
最低本站气压出现时间,V10302_052,NUMBER(6),"NUMBER(10,4)",V10611,时分
气温,V12001,"NUMBER(8,1)","NUMBER(10,4)",V12004,0C
最高气温,V12011,"NUMBER(8,1)","NUMBER(10,4)",V12011,0C
最高气温出现时间,V12011_052,NUMBER(6),"NUMBER(10,4)",V12611,时分
最低气温,V12012,"NUMBER(8,1)","NUMBER(10,4)",V12012,0C
最低气温出现时间,V12012_052,NUMBER(6),"NUMBER(10,4)",V12612,时分
地表温度,V12120,,,
24小时变温,V12405,"NUMBER (8,1)",,V12220_024,0C
过去24小时最高气温,V12016,"NUMBER(8,1)",,V12016,0C
过去24小时最低气温,V12017,"NUMBER (8,1)",,V12017,0C
露点温度,V12003,"NUMBER(8,1)",,V12006,0C
相对湿度,V13003,"NUMBER(8,1)","NUMBER(10,4)",V13003,%
最小相对湿度,V13007,"NUMBER (8,1)","NUMBER(10,4)",V13007,%
最小相对湿度出现时间,V13007_052,NUMBER(6),"NUMBER(10,4)",V13607,时分
水汽压,V13004,"NUMBER(10,4)","NUMBER(10,4)",V13004,hpa
气压传感器海拔高度,V07032,,,
小时降水量,V13019,"NUMBER (8,1)","NUMBER(8,1)",V13019,mm
过去3小时降水量,V13020,"NUMBER (8,1)","NUMBER(8,1)",V13020,mm
过去6小时降水量,V13021,"NUMBER (8,1)","NUMBER(8,1)",V13021,mm
过去12小时降水量,V13022,"NUMBER (8,1)","NUMBER(8,1)",V13022,mm
日累计雨量（日界：08-08北京时，即每天08点重新计算）,V13023,"NUMBER (8,1)","NUMBER(8,1)",V13023,mm
0-5分降水量,V13905,,,
5-10分降水量,V13910,,,
10-15分降水量,V13915,,,
15-20分降水量,V13920,,,
20-25分降水量,V13925,,,
25-30分降水量,V13930,,,
30-35分降水量,V13935,,,
35-40分降水量,V13940,,,
40-45分降水量,V13945,,,
45-50分降水量,V13950,,,
50-55分降水量,V13955,,,
55-60分降水量,V13960,,,
日最大气温,V12011_205,,,
日最大气温出现时间,V12011_205_052,,,
日最低气温出现时间,V12212_205_052,,,
日最高相对湿度出现的时间,V13008_052,,,
日最大风速出现时间,V11042_202_052,,,
低云底高度,V20313,,,
时最高相对湿度,V13008,,,
人工加密观测降水量描述时间周期,V04080_04,"NUMBER (8,1)","NUMBER(10,4)",V13624,
人工加密观测降水量,V13011,"NUMBER (8,1)","NUMBER(10,4)",V13024,mm
1小时内蒸发量,V13033,"NUMBER(10,4)","NUMBER(10,4)",V13031,mm
2分钟风向,V11290,"NUMBER(8,1)","NUMBER(10,4)",V11011,度
2分钟平均风速,V11291,"NUMBER(8,1)","NUMBER(10,4)",V11012,m/s
10分钟平均风向（角度）,V11292,"NUMBER(8,1)","NUMBER(10,4)",V11601,度
10分钟平均风速,V11293,"NUMBER(8,1)","NUMBER(10,4)",V11602,m/s
最大风速的风向,V11296,"NUMBER(8,1)","NUMBER(10,4)",V11540,度
最大风速,V11042,"NUMBER(8,1)","NUMBER(10,4)",V11040,m/s
最大风速出现时间,V11042_052,NUMBER(6),"NUMBER(10,4)",V11640,时分
瞬时风向,V11201,"NUMBER(8,1)","NUMBER(10,4)",V99009,度
瞬时风速,V11202,"NUMBER(8,1)","NUMBER(10,4)",V99010,m/s
极大风速的风向,V11211,"NUMBER(8,1)","NUMBER(10,4)",V11542,度
极大风速,V11046,"NUMBER(8,1)","NUMBER(10,4)",V11042,m/s
极大风速出现时间,V11046_052,NUMBER(6),"NUMBER(10,4)",V11642,时分
过去6小时极大风速,V11503_06,"NUMBER(8,1)",,V11044_006,m/s
过去6小时极大风向,V11504_06,"NUMBER(8,1)",,V11045_006,度
过去12小时极大风速,V11503_12,"NUMBER(8,1)",,V11044_012,m/s
过去12小时极大风向,V11504_12,"NUMBER(8,1)",,V11045_012,度
地表温度,V12310,"NUMBER(8,1)",,V99005,0C
地表最高温度,V12311,"NUMBER(8,1)",,V99001,0C
地表最高出现时间,V12311_052,NUMBER(6),"NUMBER(10,4)",V99002,时分
地面表最低温度,V12121,"NUMBER(8,1)","NUMBER(10,4)",V99003,0C
小时内最低地表温度出现时间,V12121_052,NUMBER(6),"NUMBER(10,4)",V99004,时分
过去12小时最低地面温度,V12013,"NUMBER(8,1)","NUMBER(10,4)",V12013,0C
5厘米地温,V12030_005,"NUMBER(8,1)","NUMBER(10,4)",V56060,0C
10厘米地温,V12030_010,"NUMBER(8,1)","NUMBER(10,4)",V56061,0C
15厘米地温,V12030_015,"NUMBER(8,1)","NUMBER(10,4)",V56062,0C
20厘米地温,V12030_020,"NUMBER(8,1)","NUMBER(10,4)",V56063,0C
40厘米地温,V12030_040,"NUMBER(8,1)","NUMBER(10,4)",V56064,0C
80厘米地温,V12030_080,"NUMBER(8,1)","NUMBER(10,4)",V56065,0C
160厘米地温,V12030_160,"NUMBER(8,1)","NUMBER(10,4)",V56066,0C
320厘米地温,V12030_320,"NUMBER(8,1)","NUMBER(10,4)",V56067,0C
草面温度,V12314,"NUMBER(8,1)","NUMBER(10,4)",V99012,0C
草面最高温度,V12315,"NUMBER(8,1)","NUMBER(10,4)",V99013,0C
草面最高出现时间,V12315_052,NUMBER(6),"NUMBER(10,4)",V99014,时分
草面最低温度     ,V12316,"NUMBER(8,1)","NUMBER(10,4)",V99015,0C
草面最低出现时间,V12316_052,NUMBER(6),"NUMBER(10,4)",V99016,时分
1分钟平均水平能见度,V20001_701_01,"NUMBER(10,4)","NUMBER(10,4)",V20001_001,m
10分钟平均水平能见度,V20001_701_10,"NUMBER(10,4)","NUMBER(10,4)",V20001_010,m
小时最小能见度,V20059,"NUMBER(10,4)","NUMBER(10,4)",V99036,m
小时最小能见度出现时间,V20059_052,NUMBER(6),"NUMBER(10,4)",V99037,时分
能见度,V20001,"NUMBER(10,4)","NUMBER(10,4)",V20001,m
总云量,V20010,"NUMBER(10,4)","NUMBER(10,4)",V20010,成
低云量,V20051,"NUMBER(10,4)","NUMBER(10,4)",V20051,成
编报云量,V20011,"NUMBER(10,4)","NUMBER(10,4)",V20011,成
云高,V20013,"NUMBER(10,4)","NUMBER(10,4)",V20013,m
云状1,V20350_01,"NUMBER(10,4)","NUMBER(10,4)",V20012_001,编码
云状2,V20350_02,"NUMBER(10,4)","NUMBER(10,4)",V20012_002,编码
云状3,V20350_03,"NUMBER(10,4)","NUMBER(10,4)",V20012_003,编码
云状4,V20350_04,"NUMBER(10,4)","NUMBER(10,4)",V20012_004,编码
云状5,V20350_05,"NUMBER(10,4)","NUMBER(10,4)",V20012_005,编码
云状6,V20350_06,"NUMBER(10,4)","NUMBER(10,4)",V20012_006,编码
云状7,V20350_07,"NUMBER(10,4)","NUMBER(10,4)",V20012_007,编码
云状8,V20350_08,"NUMBER(10,4)","NUMBER(10,4)",V20012_008,编码
正点观测编报低云状,V20350_11,"NUMBER(10,4)","NUMBER(10,4)",V20012_011,编码
正点观测编报中云状,V20350_12,"NUMBER(10,4)","NUMBER(10,4)",V20012_012,编码
正点观测编报高云状,V20350_13,"NUMBER(10,4)","NUMBER(10,4)",V20012_013,编码
现在天气现象编码,V20003,"NUMBER(10,4)","NUMBER(10,4)",V20003,
过去天气描述时间周期,V04080_05,"NUMBER(10,4)","NUMBER(10,4)",V20003_999,编码
过去天气（1）,V20004,"NUMBER(10,4)","NUMBER(10,4)",V20004,编码
过去天气（2）,V20005,"NUMBER(10,4)","NUMBER(10,4)",V20005,编码
地面状态,V20062,NUMBER(6),"NUMBER(10,4)",V20062,编码
积雪深度,V13013,"NUMBER(10,4)","NUMBER(10,4)",V13233,cm
雪压,V13330,"NUMBER(10,4)","NUMBER(10,4)",V13231,g/cm2
冻土深度第1栏上限值,V20330_01,"NUMBER(10,4)","NUMBER(10,4)",V20270_010,cm
冻土深度第1栏下限值,V20331_01,"NUMBER(10,4)","NUMBER(10,4)",V20270_011,cm
冻土深度第2栏上限值,V20330_02,"NUMBER(10,4)","NUMBER(10,4)",V20270_020,cm
冻土深度第2栏下限值,V20331_02,"NUMBER(10,4)","NUMBER(10,4)",V20270_021,cm
龙卷、尘卷风距测站距离编码,V20212,"NUMBER(10,4)","NUMBER(10,4)",V20212,
龙卷、尘卷风距测站方位编码,V20213,"NUMBER(10,4)","NUMBER(10,4)",V20213,
电线积冰（雨凇）直径,V20218,"NUMBER(10,4)","NUMBER(10,4)",V20218,mm
最大冰雹直径,V20402,"NUMBER(10,4)","NUMBER(10,4)",V20402,mm
人工观测连续天气现象,C_20063,VARCHAR(500),VARCHAR(500),C_20063,
入库时间,CRTTIME,date,,,
记录序号,KEYID,NUMBER(15),,,
同步序号,sync_rowid,rowid,,,
